"Market","Brand","Sub Brand","Category","Sub Category","Name","IS_Combo","If Combo - Size","Individual Size (gm)","Price (SAR)","Link","SAR/g"
"Carrefour","Al batal","Al batal","Food Cupboard","Chips, Dips & Snacks","Albatal popcorn caramel & sea salt 23 g × 15","No","NA","1 pieces/kg","19.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/albatal-popcrn-crmel-sea-salt23gx15/p/621027",19.95
"Carrefour","Freshly","Freshly","Food Cupboard","Chips, Dips & Snacks","Freshly microwave popcorn hot & spicy 297 g","No","NA","1 pieces/kg","10.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/freshly-mw-popcorn-hot-spicy-297g/p/533859",10.95
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic Popcorn Machine-Model Cypm-5503 10106816 Red/Yellow","No","NA","1 pieces/kg","93.75","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-machine-model-cypm-5503-10106816-red-yellow/p/SA687368223311",93.75
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic Mini Electronic Popcorn Maker Pm-2800 Red","No","NA","1 pieces/kg","131.10","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-mini-electronic-popcorn-maker-pm-2800-red/p/MZCWF5N002089",131.1
"Carrefour","Orient gardens","Orient gardens","Food Cupboard","Chips, Dips & Snacks","Orient Gardens Microwave Popcorn Sweet & Salty 3 x 85 g","No","NA","1 pieces/kg","12.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/o-g-mw-p-corn-swt-salty-3x3-oz/p/555759",12.75
"Carrefour","LOWHA","LOWHA","Home & Garden","Living Room & Home Decor","Lowha Enjoy Coca Cola And Popcorn Wall Art Wooden Frame Wood Color 23X33cm","No","NA","1 pieces/kg","69.00","https://www.carrefourksa.com/mafsau/en//home-garden/living-room-home-decor/sofas-sofa-beds/lowha-enjoy-coca-cola-and-popcorn-wall-art-wooden-frame-wood-color-23x33cm/p/SA6285698006006",69
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic Electric Hot Air Popcorn Maker Mini Home Household Machine 8907 Red/Yellow","No","NA","1 pieces/kg","93.69","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-electric-hot-air-popcorn-maker-mini-home-household-machine-8907-red-yellow/p/SA687368212186",93.69
"Carrefour","Orient gardens","Orient gardens","Food Cupboard","Chips, Dips & Snacks","Orient gardens microwave popcorn chilli lemon 85 g x 3 pags","No","NA","1 pieces/kg","12.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/o-g-mw-p-corn-chilli-lemn-3x3-oz/p/555760",12.75
"Carrefour","REBUNE","REBUNE","Small Appliances","Food Preparation","Rebune Electric Popcorn Maker 1200W 1200W Re-5-044 Blue/Black/Clear","No","NA","1 pieces/kg","100.05","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/rebune-electric-popcorn-maker-1200w-1200w-re-5-044-blue-black-clear/p/MZCWF5N002013",100.05
"Carrefour","Rebune","Rebune","Small Appliances","Food Preparation","Rebune Electric Popcorn Maker 1200W RE-5-044 Blue/Black/Clear","No","NA","1 pieces/kg","99.00","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/rebune-electric-popcorn-maker-1200w-re-5-044-blue-black-clear/p/7770120050447",99
"Carrefour","Seara","Seara","Ready Meals & Appetizers","Breaded Chicken","Seara regular chicken popcorn 750g","No","NA","1 pieces/kg","18.30SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//frozen-food/ready-meals-appetizers/breaded-chicken/chicken-breaded-filet/seara-regular-chicken-popcorn-750g/p/670539",18.3
"Carrefour","Daewoo","Daewoo","Small Appliances","Food Preparation","Daewoo popcorn maker dawdpp-745","No","NA","1 pieces/kg","95.00","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/miscellaneous/daewoo-pop-corn-maker-dawdpp-745/p/665352",95
"Carrefour","Sunbulah","Sunbulah","Ready Meals & Appetizers","Breaded Chicken","Sunbulah chicken popcorn 400 g","No","NA","1 pieces/kg","18.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//frozen-food/ready-meals-appetizers/breaded-chicken/other-breaded-products/sunbulah-chicken-popcorn-400g/p/262197",18.95
"Carrefour","Seara","Seara","Ready Meals & Appetizers","Breaded Chicken","Seara regular chicken popcorn 350g","No","NA","1 pieces/kg","9.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//frozen-food/ready-meals-appetizers/breaded-chicken/chicken-breaded-filet/seara-regular-chicken-popcorn-350g/p/670538",9.95
"Carrefour","Peep","Peep","Food Cupboard","Chips, Dips & Snacks","Peep yellow hybrid popcorn 284 g","No","NA","1 pieces/kg","4.35","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/peep-yellow-hybrid-popcorn-284g/p/156050",4.35
"Carrefour","Al kabeer","Al kabeer","Ready Meals & Appetizers","Breaded Chicken","Al kabeer chicken popcorn 400 g","No","NA","1 pieces/kg","22.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//frozen-food/ready-meals-appetizers/breaded-chicken/other-breaded-products/al-kabeer-chicken-popcorn-400g/p/180372",22.5
"Carrefour","Biki","Biki","Small Appliances","Food Preparation","Biki Popcorn Maker Microwave","No","NA","1 pieces/kg","93.69","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-popcorn-maker-microwave/p/SA0687368222185",93.69
"Carrefour","Kitco","Kitco","Food Cupboard","Chips, Dips & Snacks","Kitco popcorn cheese 270g","No","NA","1 pieces/kg","10.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/kitco-popcorn-cheese-270g/p/649154",10.25
"Carrefour","Biki","Biki","Small Appliances","Food Preparation","Biki Commercial Popcorn Machine","No","NA","1 pieces/kg","93.81","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-commercial-popcorn-machine/p/SA0687368241605",93.81
"Carrefour","Biki","Biki","Small Appliances","Food Preparation","Biki Popcorn Machine","No","NA","1 pieces/kg","121.06","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-popcorn-machine/p/SA0687368234560",121.06
"Carrefour","Biki","Biki","Small Appliances","Food Preparation","Biki Air Popcorn Maker","No","NA","1 pieces/kg","93.69","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-air-popcorn-maker/p/SA0687368214524",93.69
"Carrefour","Biki","Biki","Small Appliances","Food Preparation","Biki Small Popcorn Machine","No","NA","1 pieces/kg","93.69","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-small-popcorn-machine/p/SA0687368248338",93.69
"Carrefour","Biki","Biki","Small Appliances","Food Preparation","Biki Popcorn Maker Microwave","No","NA","1 pieces/kg","99.00SAR","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-popcorn-maker-microwave/p/SA0687368234591",99
"Carrefour","Biki","Biki","Small Appliances","Food Preparation","Biki Kids’ Popcorn","No","NA","1 pieces/kg","108.69","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-kids-popcorn/p/SA0687368244996",108.69
"Carrefour","Biki","Biki","Small Appliances","Food Preparation","Biki Popcorn Maker","No","NA","1 pieces/kg","93.69","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-popcorn-maker/p/SA0687368234577",93.69
"Carrefour","Kitco","Kitco","Food Cupboard","Chips, Dips & Snacks","Kitco popcorn salted 270g","No","NA","1 pieces/kg","10.25","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/kitco-popcorn-salted-270g/p/649153",10.25
"Carrefour","Biki","Biki","Small Appliances","Food Preparation","Biki Mini Popcorn Machine","No","NA","1 pieces/kg","100.06","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-mini-popcorn-machine/p/SA0687368233617",100.06
"Carrefour","Biki","Biki","Small Appliances","Food Preparation","Biki Popcorn Machine 1200W","No","NA","1 pieces/kg","104.81","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-popcorn-machine-1200w/p/SA0687368246976",104.81
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic Popcorn Maker Red/Yellow","No","NA","1 pieces/kg","116.15","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-red-yellow/p/MZCWF5N001615",116.15
"Carrefour","Jolly time","Jolly time","Food Cupboard","Chips, Dips & Snacks","JOLLY TIME WHITE POPCORN 850G","No","NA","1 pieces/kg","15.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/jolly-time-white-popcorn-850g/p/131166",15.95
"Carrefour","Biki","Biki","Small Appliances","Food Preparation","Biki Popcorn Maker 8000018000175 Multicolour","No","NA","1 pieces/kg","91.56","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-popcorn-maker-8000018000175-multicolour/p/SA687368228910",91.56
"Carrefour","Biki","Biki","Small Appliances","Food Preparation","Biki Amazing Popcorn Maker Machine","No","NA","1 pieces/kg","121.06","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-amazing-popcorn-maker-machine/p/SA0687368251956",121.06
"Carrefour","Biki","Biki","Small Appliances","Food Preparation","Biki Electric Popcorn Maker Machine","No","NA","1 pieces/kg","96.56","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-electric-popcorn-maker-machine/p/SA0687368242770",96.56
"Carrefour","Al batal","Al batal","Food Cupboard","Chips, Dips & Snacks","Albatal popcorn chilli 23gx10+1","No","NA","1 pieces/kg","9.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/albatal-popcorn-chilli-23gx10-1/p/670196",9.95
"Carrefour","Clikon","Clikon","Small Appliances","Food Preparation","Clikon Popcorn Maker 1200W 1200W Ck2169 Red","No","NA","1 pieces/kg","290.95","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/clikon-popcorn-maker-1200w-1200w-ck2169-red/p/MZCWF5N001818",290.95
"Carrefour","Al batal","Al batal","Food Cupboard","Chips, Dips & Snacks","Albatal caramel popcorn 23 g x 15","Yes","15","1 pieces/kg","19.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/albatal-caramel-popcorn-23gx15/p/615092",19.95
"Carrefour","Americana","Americana","Ready Meals & Appetizers","Breaded Chicken","Americana chicken popcorn 400 g","No","NA","1 pieces/kg","17.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//frozen-food/ready-meals-appetizers/breaded-chicken/other-breaded-products/americana-chicken-popcorn-400g/p/121187",17.95
"Carrefour","Jolly time","Jolly time","Food Cupboard","Chips, Dips & Snacks","JOLLY TIME YELLOW POPCORN 850G","No","NA","1 pieces/kg","15.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/jolly-time-yellow-popcorn-850g/p/131165",15.95
"Carrefour","Al batal","Al batal","Food Cupboard","Chips, Dips & Snacks","Albatal hot chilli popcorn 100g","No","NA","1 pieces/kg","6.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/al-batal-popcorn-chilli-90g/p/413996",6.5
"Carrefour","Biki","Biki","Small Appliances","Food Preparation","Biki Popcorn Maker 8000018000176 Multicolour","No","NA","1 pieces/kg","93.69","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-popcorn-maker-8000018000176-multicolour/p/SA687368225735",93.69
"Carrefour","Biki","Biki","Small Appliances","Food Preparation","Biki Hot Air Popcorn Maker","No","NA","1 pieces/kg","96.56","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-hot-air-popcorn-maker/p/SA0687368244422",96.56
"Carrefour","Zain","Zain","Food Cupboard","Chips, Dips & Snacks","Zain premium popcorn 800 g","No","NA","1 pieces/kg","9.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/zain-popcorn-800g/p/588421",9.5
"Carrefour","Biki","Biki","Small Appliances","Food Preparation","Biki Popcorn Maker 8000018000177 Multicolour","No","NA","1 pieces/kg","96.56","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/biki-popcorn-maker-8000018000177-multicolour/p/SA687368222734",96.56
"Carrefour","Probios","Probios","Organic Food Cupboard","Organic Rice, Pasta & Noodles","Probios popcorn gluten free 400g","No","NA","1 pieces/kg","29.50","https://www.carrefourksa.com/mafsau/en/consumable/organic-pulses/probios-pop-corn-400g/p/577538",29.5
"Carrefour","Freshly","Freshly","Food Cupboard","Chips, Dips & Snacks","Freshly Microwave Popcorn 297 g","No","NA","1 pieces/kg","10.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/freshly-natural-mw-popcorn-297g/p/533858",10.95
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic Popcorn Machine 10106788 Red/Gold","No","NA","1 pieces/kg","127.65","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-machine-10106788-red-gold/p/MZCWF5N001715",127.65
"Carrefour","Orient gardens","Orient gardens","Food Cupboard","Chips, Dips & Snacks","O.G. My Popcorn Natural 3 x 3 Oz","No","NA","1 pieces/kg","12.75","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/o-g-mw-popcorn-natural-3x3-oz/p/555755",12.75
"Carrefour","American garden","American garden","Food Cupboard","Chips, Dips & Snacks","American garden hot & spicy popcorn microwave 273 g","No","NA","1 pieces/kg","9.95SAR","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/ag-hot-spicy-popcorn-273g/p/515253",9.95
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic Popcorn Machine 2.72428E+12 Multicolour","No","NA","1 pieces/kg","100.08","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-machine-2-72428e-12-multicolour/p/SA687368201326",100.08
"Carrefour","NA","NA","Small Appliances","Food Preparation","ATC Popcorn Maker, H-PM350, Red","No","NA","1 pieces/kg","79.00SAR","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/miscellaneous/popcorn-maker-h-pm350-atc/p/644970",79
"Carrefour","Jolly time","Jolly time","Food Cupboard","Chips, Dips & Snacks","Jolly time yellow popcorn 1.81 kg","No","NA","1 pieces/kg","21.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/chips-dips-snacks/pop-corn/jolly-time-yellow-popcorn-1-81kg/p/131162",21.5
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic Popcorn Maker Sh-0623 Red","No","NA","1 pieces/kg","91.56","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-sh-0623-red/p/SA687368207427",91.56
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic The Trendy Popcorn Maker 10106640 Red/Gold","No","NA","1 pieces/kg","96.56","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-the-trendy-popcorn-maker-10106640-red-gold/p/SA687368204358",96.56
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic The Trendy Popcorn Maker 10106913 Red/Yellow","No","NA","1 pieces/kg","91.56","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-the-trendy-popcorn-maker-10106913-red-yellow/p/SA687368225759",91.56
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic Electric Popcorn Maker 220V Red","No","NA","1 pieces/kg","93.69","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-electric-popcorn-maker-220v-red/p/SA687368216399",93.69
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic Popcorn Maker 10106963 Red/Yellow","No","NA","1 pieces/kg","126.50","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-10106963-red-yellow/p/MZCWF5N001773",126.5
"Carrefour","Freshly","Freshly","Organic Food Cupboard","Organic & Bio Snaking","Freshly microwave popcorn sweet kettle 100 g","No","NA","1 pieces/kg","11.50","https://www.carrefourksa.com/mafsau/en/root-maf-category//bio-organic-food/organic-food-cupboard/organic-bio-snaking/organic-pop-corn/freshly-mw-popcorn-sw-100-g/p/671381",11.5
"Carrefour","Americana","Americana","Ready Meals & Appetizers","Breaded Chicken","Americana twisterz chicken popcorn 750 g","No","NA","1 pieces/kg","32.95","https://www.carrefourksa.com/mafsau/en/root-maf-category//frozen-food/ready-meals-appetizers/breaded-chicken/other-breaded-products/americana-chi-twister-popcorn-750g/p/630150",32.95
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic Popcorn Maker 10106653 Red/Yellow","No","NA","1 pieces/kg","93.69","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-10106653-red-yellow/p/SA687368226787",93.69
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic Portable Popcorn Maker 8907 Red","No","NA","1 pieces/kg","93.69","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-portable-popcorn-maker-8907-red/p/SA687368216870",93.69
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic Popcorn Maker Sh-0623 Red","No","NA","1 pieces/kg","129.95","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-sh-0623-red/p/MZCWF5N001820",129.95
"Carrefour","DLC","DLC","Small Appliances","Food Preparation","DLC Popcorn Maker Dlc-Pc2701 White/Black","No","NA","1 pieces/kg","73.00","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/dlc-popcorn-maker-dlc-pc2701-white-black/p/MZCWF50000052",73
"Carrefour","ORBIT","ORBIT","Small Appliances","Food Preparation","Orbit Popcorn Maker 10106810 Grey/Black/Clear","No","NA","1 pieces/kg","85.00","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/orbit-popcorn-maker-10106810-grey-black-clear/p/MZCWF5N001842",85
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic Popcorn Maker Sh-0625 Red","No","NA","1 pieces/kg","91.56","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-sh-0625-red/p/SA687368202965",91.56
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic The Trendy Popcorn Maker 10106913 Red/Yellow","No","NA","1 pieces/kg","125.35","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-the-trendy-popcorn-maker-10106913-red-yellow/p/MZCWF5N002467",125.35
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic Electric Popcorn Maker 220V Red","No","NA","1 pieces/kg","148.35","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-electric-popcorn-maker-220v-red/p/MZCWF5N002375",148.35
"Carrefour","DLC","DLC","Small Appliances","Food Preparation","DLC Popcorn Maker 200 Brown/Silver/Clear","No","NA","1 pieces/kg","234.00","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/dlc-popcorn-maker-200-brown-silver-clear/p/MZCWF50000061",234
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic Popcorn Maker 10106849 Red/Yellow","No","NA","1 pieces/kg","93.69","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-10106849-red-yellow/p/SA687368226695",93.69
"Carrefour","Generic","Generic","Small Appliances","Food Preparation","Generic Popcorn Maker B07Mx8Dwg2 Red/Gold/Black","No","NA","1 pieces/kg","93.69","https://www.carrefourksa.com/mafsau/en//electronics-appliances/small-appliances/food-preparation/kitchen-machine/generic-popcorn-maker-b07mx8dwg2-red-gold-black/p/SA687368223267",93.69
